work_id,work_category_recommended,state_recommended,ida_recommended,hon_ble_members_of_parliament_recommended,constituency_recommended,work_description_recommended,recommended_date_recommended,recommended_amount_recommended,sanction_date_recommended,work_category_sanctioned,state_sanctioned,ida_sanctioned,hon_ble_members_of_parliament_sanctioned,constituency_sanctioned,work_description_sanctioned,recommended_date_sanctioned,sanction_date_sanctioned,sanction_amount_sanctioned,work_status_sanctioned,work_category_completed,state_completed,ida_completed,work_description_completed,hon_ble_members_of_parliament_completed,constituency_completed,image_completed,completion_date_completed,amount_disbursed_completed,has_recommended_record,has_sanctioned_record,has_completed_record,total_paid,payment_count,first_payment_date,last_payment_date,has_payment_record,work_description,state,ida,constituency
WS/MP18124/2025-2026/161223,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of  pathways or any other road with drainage system, concreting",2025-01-17,2500000.0,2026-02-16,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of  pathways or any other road with drainage system, concreting",2025-01-17,2026-02-16,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2498104,1.0,2026-02-24,2026-02-24,True,"Construction of  pathways or any other road with drainage system, concreting",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/161241,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of  pathways  with  drainage system and concreting,2025-01-17,2500000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of  pathways  with  drainage system and concreting,2025-01-17,2025-07-01,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2497109,1.0,2025-07-10,2025-07-10,True,Construction of  pathways  with  drainage system and concreting,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162301,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"construction of pathways with drainage, and concreting",2025-01-17,1500000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"construction of pathways with drainage, and concreting",2025-01-17,2025-07-23,1500000.0,Vendor Identification,,,,,,,,,,True,True,False,1498862,1.0,2025-07-24,2025-07-24,True,"construction of pathways with drainage, and concreting",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162319,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways with drainage,2025-01-17,2000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways with drainage,2025-01-17,2025-07-01,2000000.0,Vendor Identification,,,,,,,,,,True,True,False,1997685,1.0,2025-07-10,2025-07-10,True,Construction of pathways with drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162323,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"construction of pathways, concreting with drainage",2025-01-17,2000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"construction of pathways, concreting with drainage",2025-01-17,2025-07-01,2000000.0,Vendor Identification,,,,,,,,,,True,True,False,1998083,1.0,2025-07-10,2025-07-10,True,"construction of pathways, concreting with drainage",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162328,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage",2025-01-17,2500000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage",2025-01-17,2025-07-23,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2496860,1.0,2025-07-24,2025-07-24,True,"Construction of pathways, concreting with drainage",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162339,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage",2025-01-17,1500000.0,2025-12-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage",2025-01-17,2025-12-01,1500000.0,Vendor Identification,,,,,,,,,,True,True,False,1498861,1.0,2025-12-06,2025-12-06,True,"Construction of pathways, concreting with drainage",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162344,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Renovation of community center,2025-01-17,2000000.0,2026-01-20,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Renovation of community center,2025-01-17,2026-01-20,2000000.0,Vendor Identification,,,,,,,,,,True,True,False,1996492,1.0,2026-01-23,2026-01-23,True,Renovation of community center,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162349,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage and water supply lines",2025-01-17,2500000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage and water supply lines",2025-01-17,2025-07-01,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2497109,1.0,2025-07-10,2025-07-10,True,"Construction of pathways, concreting with drainage and water supply lines",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162358,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage",2025-01-17,2000000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of pathways, concreting with drainage",2025-01-17,2025-07-23,2000000.0,Vendor Identification,,,,,,,,,,True,True,False,1998183,1.0,2025-07-25,2025-07-25,True,"Construction of pathways, concreting with drainage",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162363,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,construction of pathways with drainage,2025-01-17,2500000.0,2025-09-17,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,construction of pathways with drainage,2025-01-17,2025-09-17,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2497854,1.0,2025-09-25,2025-09-25,True,construction of pathways with drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162368,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,construction of pathways with drainage,2025-01-17,1500000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,construction of pathways with drainage,2025-01-17,2025-08-12,1500000.0,Vendor Identification,,,,,,,,,,True,True,False,1498861,1.0,2025-08-21,2025-08-21,True,construction of pathways with drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162371,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways with drainage,2025-01-17,2500000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways with drainage,2025-01-17,2025-07-23,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2497854,1.0,2025-07-24,2025-07-24,True,Construction of pathways with drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162373,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of drains and gutters,2025-01-17,2500000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of drains and gutters,2025-01-17,2025-07-01,2500000.0,Vendor Identification,,,,,,,,,,True,True,False,2498101,1.0,2025-07-11,2025-07-11,True,Construction of drains and gutters,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162376,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways and drainage,2025-01-17,1000000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways and drainage,2025-01-17,2025-07-23,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-07-24,2025-07-24,True,Construction of Pathways and drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162401,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways with drainage,2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways with drainage,2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,Construction of Pathways with drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162402,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways with drainage,2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways with drainage,2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,Construction of Pathways with drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162403,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways with drainage and laying water supply pipes,2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Pathways with drainage and laying water supply pipes,2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,Construction of Pathways with drainage and laying water supply pipes,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162416,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways and drainage,2025-01-17,1000000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways and drainage,2025-01-17,2025-07-23,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,998245,1.0,2025-07-25,2025-07-25,True,Construction of pathways and drainage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/162417,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Drains and concreting,2025-01-17,1000000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Drains and concreting,2025-01-17,2025-07-23,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,998245,1.0,2025-12-12,2025-12-12,True,Construction of Drains and concreting,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165749,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of  link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-07-23,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of  link roads, pathways or any other road with  drainage system",2025-01-17,2025-07-23,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,998245,1.0,2025-07-25,2025-07-25,True,"Construction of  link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165767,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,"Construction of roads, link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165771,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,"Construction of roads, link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165777,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,"Construction of roads, link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165779,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways or any other road with  drainage system,2025-01-17,1000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of pathways or any other road with  drainage system,2025-01-17,2025-07-01,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-07-10,2025-07-10,True,Construction of pathways or any other road with  drainage system,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165781,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of  pathways or any other road with drainage system,2025-01-17,1000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of  pathways or any other road with drainage system,2025-01-17,2025-07-01,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-07-10,2025-07-10,True,Construction of  pathways or any other road with drainage system,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165785,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-08-12,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,2025-08-12,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999240,1.0,2025-08-21,2025-08-21,True,"Construction of roads, link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165786,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-12-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,2025-12-01,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999241,1.0,2025-12-11,2025-12-11,True,"Construction of roads, link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165789,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with drainage system",2025-01-17,1000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with drainage system",2025-01-17,2025-07-01,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999140,1.0,2025-07-14,2025-07-14,True,"Construction of roads, link roads, pathways or any other road with drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165816,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,1000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,"Construction of roads, link roads, pathways or any other road with  drainage system",2025-01-17,2025-07-01,1000000.0,Vendor Identification,,,,,,,,,,True,True,False,999140,1.0,2025-07-14,2025-07-14,True,"Construction of roads, link roads, pathways or any other road with  drainage system",Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/165820,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,construction of children welfare center balwadi,2025-01-17,2000000.0,2025-07-01,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,construction of children welfare center balwadi,2025-01-17,2025-07-01,2000000.0,Vendor Identification,,,,,,,,,,True,True,False,1998282,1.0,2025-07-14,2025-07-14,True,construction of children welfare center balwadi,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
WS/MP18124/2025-2026/225837,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Children welfare center Balwadi and drainage passage,2025-08-22,1500000.0,2026-03-25,Normal/Others,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),GAIKWAD VARSHA EKNATH,MUMBAI NORTH-CENTRAL,Construction of Children welfare center Balwadi and drainage passage,2025-08-22,2026-03-25,1500000.0,Work partially Completed,,,,,,,,,,True,True,False,1498862,1.0,2026-08-03,2026-08-03,True,Construction of Children welfare center Balwadi and drainage passage,Maharashtra,MUMBAI SUBURBAN(DISTRICT COLLECTOR MUMBAI SUBURBAN_IDA),MUMBAI NORTH-CENTRAL
