work_id,demo_anonymous_id,work_status,sanctioned_amount_inr,total_paid_inr,payment_count,payment_to_sanction_ratio,project_age_days,days_since_last_payment,payment_progress_score,payment_progress_flag,payment_progress_explanation
WS/MP18117/2025-2026/164378,ND-WRK-0527,Sanction,500000.0,0.0,0,0.0,159.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164391,ND-WRK-0529,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164393,ND-WRK-0530,Physical Inspection,1000000.0,987617.0,1,0.988,129.0,61.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164395,ND-WRK-0531,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164398,ND-WRK-0532,Sanction,500000.0,0.0,0,0.0,129.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164494,ND-WRK-0533,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2026-2027/213892,ND-WRK-0504,Sanction,300000.0,0.0,0,0.0,4.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/164505,ND-WRK-0563,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/263173,ND-WRK-0564,Sanction,1500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/275544,ND-WRK-0565,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164499,ND-WRK-0534,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164510,ND-WRK-0535,Sanction,1000000.0,0.0,0,0.0,-86.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164512,ND-WRK-0536,Physical Inspection,989166.0,989166.0,1,1.0,159.0,32.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/164520,ND-WRK-0537,Physical Inspection,899164.0,899164.0,1,1.0,159.0,1.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/166250,ND-WRK-0538,Physical Inspection,878646.0,878646.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/166251,ND-WRK-0539,Physical Inspection,985048.0,985048.0,1,1.0,573.0,97.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/166253,ND-WRK-0540,Physical Inspection,493028.0,493028.0,1,1.0,573.0,97.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/168713,ND-WRK-0541,Work Completed,1000000.0,1000000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/168715,ND-WRK-0542,Work Completed,1000000.0,1000000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/170204,ND-WRK-0543,Work partially Completed,1000000.0,923569.0,1,0.924,219.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/170733,ND-WRK-0545,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/170764,ND-WRK-0546,Time Estimation,1000000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/181452,ND-WRK-0548,Time Estimation,1000000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188286,ND-WRK-0577,Physical Inspection,699000.0,699000.0,1,1.0,219.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188291,ND-WRK-0580,Sanction,699000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188292,ND-WRK-0581,Work Completed,998000.0,998000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/234887,ND-WRK-0550,Sanction,3000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/248295,ND-WRK-0551,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/248758,ND-WRK-0552,Sanction,2000000.0,0.0,0,0.0,97.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/249897,ND-WRK-0553,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/251909,ND-WRK-0554,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/253027,ND-WRK-0555,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/253081,ND-WRK-0556,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2025-2026/256866,ND-WRK-0557,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/164338,ND-WRK-0558,Physical Inspection,1000000.0,989456.0,1,0.989,62.0,62.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/164340,ND-WRK-0559,Physical Inspection,1000000.0,989456.0,1,0.989,,62.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/164374,ND-WRK-0560,Sanction,1499422.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/164381,ND-WRK-0561,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/164397,ND-WRK-0562,Sanction,1498610.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/221635,ND-WRK-0457,Work partially Completed,1499634.0,1487406.0,1,0.992,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188301,ND-WRK-0587,Sanction,699000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188303,ND-WRK-0589,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188304,ND-WRK-0590,Sanction,997000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188305,ND-WRK-0591,Work partially Completed,996000.0,992018.0,1,0.996,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188306,ND-WRK-0592,Work Completed,800000.0,800000.0,1,1.0,519.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188311,ND-WRK-0594,Sanction,800000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188312,ND-WRK-0595,Work Completed,798000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188313,ND-WRK-0596,Sanction,699000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188314,ND-WRK-0597,Work Completed,699000.0,699000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/275545,ND-WRK-0566,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/290936,ND-WRK-0567,Sanction,700000.0,0.0,0,0.0,62.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/290945,ND-WRK-0568,Sanction,700000.0,0.0,0,0.0,62.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18117/2026-2027/290949,ND-WRK-0569,Sanction,700000.0,0.0,0,0.0,62.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188284,ND-WRK-0575,Physical Inspection,698000.0,698000.0,1,1.0,219.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188285,ND-WRK-0576,Sanction,698000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188298,ND-WRK-0584,Time Estimation,749900.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188299,ND-WRK-0585,Work Completed,998000.0,998000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188300,ND-WRK-0586,Physical Inspection,990001.0,990001.0,1,1.0,519.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235751,ND-WRK-0475,Sanction,2500000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235800,ND-WRK-0476,Work partially Completed,500000.0,483483.0,1,0.967,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235813,ND-WRK-0477,Sanction,1000000.0,0.0,0,0.0,218.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235814,ND-WRK-0478,Work partially Completed,1000000.0,985926.0,1,0.986,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235815,ND-WRK-0479,Work partially Completed,300000.0,296645.0,1,0.989,218.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235817,ND-WRK-0480,Sanction,1000000.0,0.0,0,0.0,218.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235820,ND-WRK-0481,Work partially Completed,1000000.0,972190.0,1,0.972,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235824,ND-WRK-0482,Work partially Completed,1000000.0,988136.0,1,0.988,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/235835,ND-WRK-0484,Sanction,1000000.0,0.0,0,0.0,218.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/236537,ND-WRK-0485,Work partially Completed,500000.0,499752.0,1,1.0,218.0,66.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/220951,ND-WRK-0454,Work partially Completed,500000.0,492695.0,1,0.985,190.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/220954,ND-WRK-0455,Work partially Completed,500000.0,492080.0,1,0.984,190.0,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18116/2025-2026/220956,ND-WRK-0456,Work partially Completed,500000.0,487287.0,1,0.975,218.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252896,ND-WRK-0626,Sanction,600000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252897,ND-WRK-0627,Sanction,700000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252898,ND-WRK-0628,Sanction,750000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252899,ND-WRK-0629,Sanction,750000.0,0.0,0,0.0,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188317,ND-WRK-0600,Work partially Completed,998000.0,992892.0,1,0.995,-85.0,92.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188319,ND-WRK-0602,Vendor Identification,996000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188426,ND-WRK-0603,Sanction,986000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188427,ND-WRK-0604,Time Estimation,999000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188445,ND-WRK-0605,Physical Inspection,999000.0,999000.0,1,1.0,,38.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252855,ND-WRK-0607,Work Completed,1000000.0,995872.0,1,0.996,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252856,ND-WRK-0608,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252857,ND-WRK-0609,Work Completed,1000000.0,993579.0,1,0.994,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252858,ND-WRK-0610,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252859,ND-WRK-0611,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252862,ND-WRK-0613,Work Completed,1000000.0,996836.0,1,0.997,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/188297,ND-WRK-0583,Time Estimation,749900.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/271607,ND-WRK-0641,Work partially Completed,500000.0,499500.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/271608,ND-WRK-0642,Sanction,1000000.0,0.0,0,0.0,-26.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/271609,ND-WRK-0643,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/271610,ND-WRK-0644,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/271611,ND-WRK-0645,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252877,ND-WRK-0614,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252878,ND-WRK-0615,Sanction,1000000.0,0.0,0,0.0,217.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252879,ND-WRK-0616,Physical Inspection,3000000.0,3000000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252880,ND-WRK-0617,Physical Inspection,991372.0,991372.0,1,1.0,6.0,6.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252881,ND-WRK-0618,Work Completed,1000000.0,1000000.0,1,1.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252882,ND-WRK-0619,Work Completed,1000000.0,999197.0,1,0.999,,158.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252883,ND-WRK-0620,Physical Inspection,1000000.0,963785.0,1,0.964,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252884,ND-WRK-0621,Physical Inspection,1000000.0,936103.0,1,0.936,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252885,ND-WRK-0622,Time Estimation,1000000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252886,ND-WRK-0623,Sanction,1000000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252895,ND-WRK-0625,Sanction,1000000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/277098,ND-WRK-0655,Sanction,700000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18119/2025-2026/163394,ND-WRK-0656,Sanction,500000.0,0.0,0,0.0,303.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18119/2025-2026/163395,ND-WRK-0657,Work Completed,1000000.0,995416.0,1,0.995,303.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18119/2025-2026/163396,ND-WRK-0658,Sanction,500000.0,0.0,0,0.0,303.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18119/2025-2026/163398,ND-WRK-0660,Physical Inspection,700000.0,692973.0,1,0.99,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18119/2025-2026/163399,ND-WRK-0661,Physical Inspection,1000000.0,980238.0,1,0.98,517.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252900,ND-WRK-0630,Time Estimation,750000.0,0.0,0,0.0,-85.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252901,ND-WRK-0631,Time Estimation,750000.0,0.0,0,0.0,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252902,ND-WRK-0632,Time Estimation,750000.0,0.0,0,0.0,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2025-2026/252903,ND-WRK-0633,Sanction,1000000.0,0.0,0,0.0,-55.0,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/188287,ND-WRK-0635,Sanction,750000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/188288,ND-WRK-0636,Work partially Completed,748000.0,748000.0,1,1.0,,-29.0,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/252848,ND-WRK-0637,Sanction,1000000.0,0.0,0,0.0,,,0,False,No payment-progress review signal triggered by the current rules.
WS/MP18118/2026-2027/252853,ND-WRK-0638,Work partially Completed,500000.0,499415.0,1,0.999,,,0,False,No payment-progress review signal triggered by the current rules.
